5327,Maruti Swift Dzire VXi,2012,50000,3,0,1,17.5,1298,85.8,5,8580.232556789955,3666.0
5328,BMW 3 Series 320d Luxury Line,2015,47000,4,1,1,22.69,1995,190.0,5,65596.96,36049.0
5329,Honda City ZX GXi,2007,75000,3,0,2,17.7,1497,78.0,5,5810.420476208638,1820.78
5330,Hyundai i10 Sportz 1.2 AT,2013,54534,3,1,1,16.95,1197,78.9,5,9772.535770285223,4460.3
5331,Ford Ecosport Signature Edition Diesel,2018,13000,4,0,1,23.0,1498,98.96,5,14810.64,13319.800000000001
5332,Maruti Celerio ZXI MT,2015,48808,3,0,1,23.1,998,67.04,5,7393.099999999999,5254.599999999999
5333,Maruti Ertiga VDI,2012,63001,4,0,2,20.77,1248,88.76,7,14284.94485520578,7466.42
5334,Toyota Innova 2.5 V Diesel 8-seater,2015,64771,4,0,1,12.8,2494,102.0,8,31509.140508622047,18941.0
5335,Honda City i VTEC SV,2016,34634,3,0,1,17.8,1497,117.3,5,15734.05183776157,8431.800000000001
5336,Maruti Swift Dzire VXI,2012,69242,3,0,1,19.1,1197,85.8,5,11680.220911877655,5731.18
5337,Maruti Ritz LXi,2011,33292,3,0,1,18.5,1197,85.8,5,8928.751957657802,3898.18
5338,Hyundai i20 Sportz AT 1.4,2012,55000,3,1,2,15.0,1396,98.6,5,9955.96703389988,4582.5
5339,Hyundai i20 Active SX Dual Tone Petrol,2019,1000,3,0,1,17.19,1197,81.86,5,12525.5,10509.199999999999
5340,Honda City 1.5 E MT,2011,80000,3,0,2,17.0,1497,118.0,5,10139.398297514537,4704.7
5341,Porsche Cayenne S Diesel,2016,65003,4,1,1,13.6,4134,382.0,5,127498.72075817193,82888.26
5342,Honda Amaze VX i-VTEC,2019,16573,3,0,1,17.8,1198,86.7,5,20154.745290874795,11376.82
5343,Honda Civic 2006-2010 1.8 S AT,2008,152633,3,1,1,12.9,1799,130.0,5,8580.232556789955,3666.0
5344,Hyundai i20 Magna 1.2,2015,53000,3,0,1,18.6,1197,81.83,5,13166.014147156375,6721.0
5345,Hyundai Creta 1.6 CRDi SX,2017,50129,4,0,1,19.67,1582,126.2,5,27473.652709099602,16252.6
5346,Audi Q3 2012-2015 2.0 TDI Quattro Premium Plus,2013,63716,4,1,1,15.73,1968,174.33,5,45266.4852797213,28106.0
5347,Maruti Alto 800 2016-2019 LXI,2018,11000,3,0,1,24.7,796,47.3,5,9222.241979441254,4093.7000000000003
5348,BMW X1 sDrive 20d Exclusive,2012,115000,4,1,3,15.06,1995,177.0,5,21420.421009815927,12220.0
5349,Hyundai i10 Magna,2013,63265,3,0,1,20.36,1197,78.9,5,8488.516924982627,3604.9
5350,Volkswagen Ameo 1.5 TDI Highline,2016,20000,4,0,1,21.66,1498,108.62,5,12268.88,8248.5
5351,Volkswagen Polo Petrol Highline 1.2L,2010,79000,3,0,3,16.47,1198,73.9,5,7553.017480547877,2981.68
5352,Maruti Ciaz VXi Plus,2015,41000,3,0,1,20.73,1373,91.1,5,13808.023569807672,7148.7
5353,Volkswagen Polo GT TSI,2015,26323,3,1,1,17.21,1197,103.5,5,13234.26,9042.800000000001
5354,Hyundai Xcent 1.1 CRDi Base,2016,76000,4,0,1,24.4,1120,71.0,5,10047.682665707209,4643.599999999999
5355,Honda Civic 2006-2010 1.8 S MT,2008,69972,3,0,1,13.5,1799,130.0,5,10047.682665707209,4643.599999999999
5356,Honda City ZX GXi,2008,69000,3,0,1,17.7,1497,78.0,5,8029.938765945985,3299.4
5357,Mahindra Bolero ZLX,2016,65000,4,0,1,15.96,2523,62.1,7,13625.300000000001,8810.62
5358,Honda City i VTEC V,2016,29512,3,0,1,17.4,1497,117.3,5,17568.364473908136,9653.800000000001
5359,Hyundai Xcent 1.2 CRDi S,2017,51000,4,0,1,25.4,1186,73.97,5,10057.060000000001,5132.400000000001
5360,Renault Duster 110PS Diesel RxL,2014,58003,4,0,1,19.01,1461,108.45,5,13624.592306193015,7026.5
5361,Maruti A-Star AT VXI,2013,56500,3,1,1,16.98,998,66.1,5,9405.673243055911,4215.900000000001
5362,Audi A4 2.0 TDI 177 Bhp Premium Plus,2014,29063,4,1,1,17.11,1968,174.33,5,50310.845029124364,31466.5
5363,Mahindra XUV500 W8 2WD,2018,46811,4,0,1,16.0,2179,140.0,7,33508.541282021804,20272.98
5364,Renault Pulse Petrol RxZ,2014,31897,3,0,1,18.06,1198,74.96,5,11680.220911877655,5731.18
5365,BMW 3 Series 320d,2009,52100,4,1,2,13.2,1995,170.0,5,16834.639419449508,9165.0
5366,Toyota Innova Crysta 2.4 GX MT,2016,73000,4,0,1,13.68,2393,147.8,7,23670.14,20163.0
5367,Honda City 1.5 S MT,2009,31423,3,0,1,17.0,1497,118.0,5,6727.576794281922,2431.78
5368,Maruti Swift VDI,2014,75180,4,0,1,22.9,1248,74.0,5,12707.435988119732,6415.5
5369,Renault Duster 110PS Diesel RxZ Plus,2013,75000,4,0,2,19.64,1461,108.45,5,12982.582883541718,6598.8
5370,Volkswagen Polo 1.2 MPI Comfortline,2014,15000,3,0,1,16.47,1198,74.0,5,10231.113929321866,4765.8
5371,Hyundai i20 Active 1.2 S,2015,12000,3,0,1,17.19,1197,81.86,5,13716.307938000344,7087.599999999999
5372,BMW 5 Series 2013-2017 520d Luxury Line,2014,32000,4,1,1,18.12,1995,190.0,5,59023.830050820565,37271.0
5373,Maruti Swift Dzire LDI,2017,44504,4,0,1,23.4,1248,74.0,5,13349.44541077103,6843.2
5374,Mercedes-Benz M-Class ML 350 4Matic,2012,66000,4,1,1,18.386848433242506,2987,165.0,5,45266.4852797213,28106.0
5375,Maruti Swift LDI,2015,39437,4,0,1,28.4,1248,74.0,5,8566.22,6293.3
5376,Hyundai Verna 1.6 CRDI AT SX Option,2017,36931,4,1,1,19.08,1582,126.2,5,20466.578439019715,11584.560000000001
5377,Tata Nano XTA,2016,17800,3,1,2,21.9,624,37.48,4,7442.958722379083,2908.3599999999997
5378,Maruti Swift Dzire LXi,2009,71346,3,0,1,17.5,1298,85.8,5,10047.682665707209,4643.599999999999
5379,Hyundai i20 Asta Option 1.2,2015,45000,3,0,2,18.6,1197,81.83,5,13166.014147156375,6721.0
5380,Hyundai i20 1.2 Sportz,2010,85155,3,0,1,17.0,1197,80.0,5,9589.104506670566,4338.099999999999
5381,Maruti Ciaz ZXi,2015,48823,3,0,1,20.73,1373,91.1,5,14725.179887880957,7759.7
5382,Land Rover Range Rover 2.2L Prestige,2015,37000,4,1,1,12.7,2179,187.7,5,69112.54954962668,43992.0
5383,Tata Indigo LX BSII,2005,92000,4,0,2,16.1,1405,70.0,5,5095.038548111477,1344.2
5384,Tata Zest Revotron 1.2T XM,2014,36000,3,0,1,17.57,1193,88.7,5,9323.86,4521.400000000001
5385,Mahindra XUV500 W10 1.99 mHawk,2016,24569,4,0,1,16.0,1997,140.0,7,27840.515236328913,16497.0
5386,Honda Accord 2.4 AT,2008,95000,3,1,3,11.7,2354,177.6,5,8305.085661367972,3482.7000000000003
5387,Tata Nano Twist XT,2015,25811,3,0,2,25.4,624,37.5,4,6984.380563342442,2602.8599999999997
5388,Hyundai Elantra CRDi S,2015,65000,4,0,1,22.7,1582,126.2,5,17293.21757848615,9470.5
5389,Tata Indica V2 eLS,2017,100400,4,0,1,25.0,1396,69.0,5,8305.085661367972,3482.7000000000003
5390,Honda Amaze S i-Dtech,2014,76414,4,0,1,25.8,1498,98.6,5,12157.142197275763,6048.900000000001
5391,Mahindra XUV500 W8 2WD,2012,82103,4,0,1,15.1,2179,140.0,7,14450.032992458971,7576.400000000001
5392,BMW X3 xDrive 20d Expedition,2013,98000,4,1,1,18.56,1995,190.0,5,35177.765780915186,21385.0
5393,Hyundai Grand i10 1.2 Kappa Magna,2010,45252,3,0,1,18.9,1197,81.86,5,8309.6,2749.5
5394,Maruti Baleno Zeta 1.2,2017,10300,3,0,1,21.4,1197,83.1,5,15458.904942339583,8248.5
5395,Hyundai Verna 1.6 CRDi AT SX,2016,42024,4,1,1,19.08,1582,126.2,5,20925.156598056357,11890.060000000001
5396,Maruti Ertiga VDI,2018,51236,4,0,1,25.47,1248,88.5,7,13234.26,10374.78
5397,Mini Cooper S Carbon Edition,2013,52000,3,1,1,13.6,1598,181.0,4,48935.11055201444,30550.0
5398,Maruti Ritz ZDi,2015,42894,4,0,1,23.2,1248,73.94,5,13331.102284409564,6830.98
5399,Skoda Laura L n K 1.9 PD AT,2011,68000,4,1,1,15.6,1896,106.0,5,11881.995301853776,5865.599999999999
5400,Ford Ecosport 1.5 DV5 MT Titanium Optional,2014,69000,4,0,1,22.7,1498,89.84,5,13074.298515349046,6659.900000000001
5401,Hyundai i20 2015-2017 Sportz 1.2,2017,10000,3,0,1,18.6,1197,81.83,5,15000.326783302942,7943.0
5402,Honda Brio E MT,2015,16000,3,0,1,19.4,1198,86.8,5,11056.554615587822,5315.7
5403,Honda Amaze S i-Dtech,2013,46992,4,0,1,25.8,1498,98.6,5,9955.96703389988,4582.5
5404,BMW 5 Series 2003-2012 520d,2010,170000,4,1,3,18.48,1995,177.0,5,25089.046282109062,14664.0
5405,Audi Q7 3.0 TDI Quattro Premium Plus,2014,58000,4,1,1,12.07,2967,241.4,7,61775.29900504041,39104.0
5406,Hyundai Grand i10 CRDi Magna,2015,50000,4,0,2,24.0,1120,70.0,5,10414.545192936523,4888.0
5407,Nissan Micra Diesel XV,2011,39010,4,0,1,23.08,1461,63.1,5,7846.507502331328,3177.2000000000003
5408,Hyundai Grand i10 Sportz,2016,26946,3,0,1,18.9,1197,82.0,5,11239.985879202479,5437.900000000001
5409,Hyundai EON Era,2015,28700,3,0,1,21.1,814,55.2,5,7846.507502331328,3177.2000000000003
5410,Mercedes-Benz New C-Class C250 Avantgarde,2011,60000,3,1,1,11.74,1796,186.0,5,32426.296826695332,19552.0
5411,Land Rover Range Rover 2.2L Pure,2014,38999,4,1,1,12.7,2179,187.7,5,62692.455323113696,39715.0
5412,Mahindra Ssangyong Rexton RX7,2016,39000,4,1,1,11.18,2696,184.0,7,28482.524658980215,16924.7
5413,Maruti Ciaz 1.4 Delta,2018,7784,3,0,1,20.73,1373,91.1,5,19145.873340994185,10704.72
5414,Mercedes-Benz R-Class R350 4Matic Long,2014,45710,3,1,1,11.8,3498,272.0,7,46513.81787230097,28936.96
5415,Maruti Dzire AMT VXI,2017,42000,3,1,1,22.0,1197,81.8,5,9934.86,6721.0
5416,Land Rover Range Rover Vogue SE 4.4 SDV8,2013,75995,4,1,2,11.49,4367,335.3,5,123793.40923315586,80419.82
5417,Renault Duster 110PS Diesel RxZ,2013,57000,4,0,1,19.01,1461,108.45,5,12230.514702721626,6097.780000000001
5418,Hyundai Verna 1.6 SX,2013,85350,4,0,2,22.32,1582,126.32,5,13532.876674385689,6965.400000000001
5419,Toyota Corolla Altis 1.8 VL CVT,2016,82725,3,1,1,14.28,1798,138.03,5,30879.94,14651.78
5420,BMW 3 Series Sport,2016,19000,4,1,2,21.76,1995,190.0,5,70020.59999999999,36647.78
5421,Ford EcoSport 1.5 Ti VCT MT Signature,2018,13900,3,0,1,18.88,1499,110.4,5,20503.264691742643,11609.0
5422,Maruti Swift VDI BSIV,2014,108000,4,0,1,25.2,1248,74.0,5,13166.014147156375,6721.0
5423,Hyundai Santa Fe 4x4 AT,2016,36000,4,1,1,11.72,2199,194.3,7,45266.4852797213,28106.0
5424,Tata Indica V2 DLS,2013,62188,4,0,1,17.2,1396,53.5,5,8488.516924982627,3604.9
5425,Hyundai Grand i10 CRDi Sportz,2015,58397,4,0,1,24.0,1120,70.0,5,12065.426565468433,5987.8
5427,Maruti Wagon R VXI AMT,2016,30000,3,1,1,22.5,998,67.0,5,6940.96,5193.5
5428,Mahindra XUV500 W10 2WD,2018,29907,4,0,1,16.0,2179,140.0,7,33086.64937570809,19991.92
5429,Audi A4 2.0 TDI,2009,46000,4,1,1,16.55,1968,147.51,5,21328.7053780086,12158.9
5430,Volkswagen Vento Diesel Highline,2012,65000,4,0,1,20.54,1598,103.6,5,13166.014147156375,6721.0
5431,Maruti Vitara Brezza ZDi Plus Dual Tone,2016,22000,4,0,1,24.3,1248,88.5,5,14358.5,10081.5
5432,Maruti Zen LX,2002,99024,3,0,1,17.3,993,60.0,5,4819.891652689492,1160.8999999999999
5433,Hyundai i10 Era,2016,34952,3,0,1,19.81,1086,68.05,5,10432.888319297988,4900.219999999999
5434,Honda WR-V Edge Edition i-VTEC S,2019,13913,3,0,1,17.5,1199,88.7,5,11437.92,10020.4
5435,Honda City i DTEC VX,2014,71000,4,0,2,25.1,1498,98.6,5,14450.032992458971,7576.400000000001
5436,Toyota Fortuner 4x2 4 Speed AT,2012,97000,4,1,1,11.5,2982,169.0,7,33802.031303805255,20468.5
5437,Mahindra XUV500 AT W10 FWD,2017,21000,4,1,1,16.0,2179,140.0,7,33343.45314476862,20163.0
5439,Ford Figo Diesel ZXI,2012,110438,4,0,1,20.0,1399,68.05,5,9497.388874863238,4277.0
5440,Honda Jazz 1.2 V CVT i VTEC,2017,66507,3,1,2,19.0,1199,88.7,5,13037.612262626115,6635.46
5441,Ford Endeavour 3.2 Titanium AT 4X4,2017,54650,4,1,1,10.91,3198,197.0,7,58748.68315539858,37087.700000000004
5442,Nissan Sunny XL CVT,2014,32000,3,1,1,17.97,1498,99.6,5,17733.45261116133,9763.78
5443,Skoda Octavia Ambiente 1.9 TDI MT,2011,75378,4,0,1,18.7,1896,66.0,5,9662.47701211643,4386.98
5444,Chevrolet Beat Diesel LT,2012,82697,4,0,1,25.44,936,57.6,5,6562.488657028731,2321.7999999999997
5445,Toyota Camry W2 (AT),2009,135000,3,1,1,12.1,2362,164.7,5,11698.564038239121,5743.400000000001
5446,Renault Duster 110PS Diesel RxZ,2012,149000,4,0,1,19.01,1461,108.45,5,16376.061260412867,8859.5
5447,Mercedes-Benz GLA Class 200 d Style,2016,26212,4,1,1,17.9,2143,136.0,5,47315.84,29890.120000000003
5448,Tata Zest Revotron 1.2T XMS,2014,23500,3,0,2,17.57,1193,88.7,5,9409.4,4765.8
5449,Hyundai i20 1.2 Magna,2013,56127,3,0,1,18.5,1197,80.0,5,12524.004724505076,6293.3
5450,Maruti Wagon R VXI AMT1.2,2015,26000,3,1,1,21.5,1197,81.8,5,7857.46,4460.3
5451,Hyundai Xcent 1.2 CRDi S,2016,26000,4,0,1,25.4,1186,73.97,5,10057.060000000001,6110.0
5452,Honda City 1.5 S MT,2009,42000,3,0,1,17.0,1497,118.0,5,7296.213711487358,2810.6
5453,Hyundai Accent GLE,2001,130000,3,0,2,13.2,1495,94.0,5,4453.029125460178,916.5
5454,Hyundai Verna Xi (Petrol),2009,137148,3,0,2,13.9,1599,103.2,5,6470.773025221403,2260.7000000000003
5455,Ford Figo Petrol ZXI,2010,114703,3,0,1,15.6,1196,70.0,5,6379.057393414074,2199.6
5456,Honda Amaze S i-Dtech,2014,97439,4,0,1,25.8,1498,98.6,5,11166.613373756616,5389.02
5457,Maruti Wagon R LX BSII,2006,40000,3,0,1,18.9,998,67.1,5,6745.919920643388,2444.0
5459,Mercedes-Benz E-Class Facelift,2014,28000,4,1,1,13.0,2987,258.0,5,61316.72084600377,38798.5
5460,Audi A6 2011-2015 35 TDI Technology,2015,37500,4,1,1,17.68,1968,174.33,5,61775.29900504041,39104.0
5461,Mercedes-Benz S Class 2005 2013 S 350 CDI,2010,37000,4,1,1,13.5,2987,282.0,5,41597.86000742817,25662.0
5462,Maruti Swift Dzire LDi,2010,83000,4,0,1,19.3,1248,73.9,5,8121.654397753314,3360.5
5463,Toyota Corolla H2,2005,79012,3,0,1,13.4,1794,125.0,5,7919.880007777191,3226.08
5464,Mahindra Scorpio S10 7 Seater,2018,27395,4,0,1,15.4,2179,120.0,7,29106.190955270045,17340.18
5465,Maruti Wagon R VXI,2017,35362,3,0,1,22.5,998,67.04,5,6647.68,4704.7
5466,Toyota Fortuner 4x2 Manual,2014,117000,4,0,1,13.0,2982,168.5,7,31509.140508622047,18941.0
5467,Maruti Zen Estilo 1.1 LX BSIII,2010,23000,3,0,1,18.2,1061,64.0,5,6562.488657028731,2321.7999999999997
5468,Tata Nano CX,2014,59508,3,0,1,25.4,624,37.48,4,5388.528569894928,1539.72
5469,Hyundai i20 Magna,2009,69000,3,0,2,18.5,1197,80.0,5,7479.6449751020145,2932.7999999999997
5470,BMW 3 Series 320d,2010,58000,4,1,1,22.69,1995,190.0,5,59621.38,14053.0
5471,Mahindra XUV500 W6 2WD,2014,88511,4,0,1,16.0,2179,140.0,7,18210.373896559435,10081.5
5472,Volkswagen Vento IPL II Petrol Trendline,2011,66000,3,0,1,15.8,1598,105.0,5,8121.654397753314,3360.5
5473,Skoda Fabia 1.2 MPI Classic,2009,65000,3,0,2,17.5,1198,70.0,5,5645.332338955447,1710.8
5474,Tata Nano Twist XT,2015,30676,3,0,1,25.4,624,37.5,4,8396.801293175298,3543.7999999999997
5475,Ford Figo Diesel EXI,2011,76000,4,0,1,20.0,1399,68.0,5,7479.6449751020145,2932.7999999999997
5476,Volkswagen Vento IPL II Petrol Highline AT,2013,23627,3,1,1,14.8,1598,105.0,5,11790.279670046448,5804.5
5477,Land Rover Range Rover HSE Dynamic,2018,52827,4,1,1,12.7,2179,187.7,5,85181.12824227061,54696.72
5478,Honda City i DTEC SV,2015,64465,4,0,1,26.0,1498,98.6,5,14486.719245181903,7600.84
5479,Renault KWID Climber 1.0 AMT,2018,14000,3,1,1,22.5,999,67.0,5,6928.74,5499.0
5480,Hyundai Grand i10 Asta Option,2015,26000,3,0,1,18.9,1197,82.0,5,10873.123351973165,5193.5
5481,Chevrolet Cruze LTZ AT,2011,78203,4,1,1,18.1,1991,147.9,4,13166.014147156375,6721.0
5482,Hyundai i20 1.4 Asta,2017,27000,4,0,1,22.54,1396,88.73,5,15825.767469568897,8492.9
5483,Maruti Alto K10 VXI AGS,2018,31919,3,1,1,24.07,998,67.1,5,11441.7602691786,5572.32
5484,Hyundai Creta 1.6 SX Option Diesel,2016,47392,4,0,1,20.5,1582,126.2,5,23437.96,16888.04
5485,Honda Amaze VX i-Vtech,2016,17362,3,0,1,18.0,1198,86.7,5,13441.16104257836,6904.3
5486,Hyundai i20 Active 1.4 SX Dual Tone,2016,49716,4,0,1,21.19,1396,88.73,5,14450.032992458971,7576.400000000001
5487,Maruti Celerio VXI,2014,48000,3,0,1,23.1,998,67.04,5,9038.810715826598,3971.5
5488,Audi A4 2.0 TDI,2009,46000,4,1,1,16.55,1968,147.51,5,18668.952055596077,10387.0
5489,Hyundai Verna 1.4 CRDi,2016,79000,4,0,1,24.8,1396,88.7,5,16376.061260412867,8859.5
5490,Renault Fluence Diesel E4,2013,57000,4,0,1,21.8,1461,78.0,5,11533.47590098593,5633.42
5491,Volkswagen Polo 1.2 MPI Highline,2016,29754,3,0,1,16.2,1199,74.0,5,12799.151619927059,6476.599999999999
5492,Tata Indigo LX,2012,50123,4,0,1,17.0,1405,70.0,5,6562.488657028731,2321.7999999999997
5493,Hyundai i10 Sportz,2012,57184,3,0,1,20.36,1197,78.9,5,8745.320694043146,3775.98
5494,BMW 7 Series 730Ld Sedan,2007,75000,4,1,2,16.46,2993,258.0,5,20503.264691742643,11609.0
5495,Hyundai Creta 1.6 CRDi AT SX Plus,2015,26000,4,1,1,17.01,1582,126.2,5,26281.349495604332,15458.300000000001
5496,Hyundai Grand i10 Magna,2016,22129,3,0,1,18.9,1197,82.0,5,10873.123351973165,5193.5
5497,Maruti Ritz VDi,2011,127887,4,0,1,21.1,1248,73.9,5,8488.516924982627,3604.9
5498,Mahindra Scorpio 2.6 SLX CRDe,2006,92000,4,0,1,10.5,2179,120.0,8,9405.673243055911,4215.900000000001
5499,Hyundai i10 Era,2011,60634,3,0,1,19.81,1086,68.05,5,9130.526347633924,4032.6
5500,Tata Safari Storme 2012-2015 VX,2014,90000,4,0,1,14.0,2179,138.1,7,17751.795737522792,9776.0
5501,Honda Civic 2006-2010 1.8 V MT,2009,59000,3,0,1,13.5,1799,130.0,5,8048.281892307451,3311.62
5502,Maruti Zen Estilo LXI BSIII,2012,59293,3,0,1,18.2,998,67.1,5,8029.938765945985,3299.4
5503,Maruti Swift Dzire VDI,2012,80753,4,0,2,23.4,1248,74.0,5,11331.701511009807,5499.0
5504,Toyota Fortuner 4x2 Manual,2015,40000,4,0,2,13.0,2982,168.5,7,37470.656576098394,22912.5
5505,Maruti Swift VDI,2014,103000,4,0,2,28.4,1248,74.0,5,12707.435988119732,6415.5
5506,Maruti Wagon R Duo LX BSIII,2012,72389,2,0,1,36.68,998,58.2,5,8947.095084019269,3910.4
5507,Maruti Dzire LDI,2017,48000,4,0,1,28.4,1248,73.75,5,9666.02,7332.0
5508,Hyundai Grand i10 Asta,2014,41000,3,0,1,18.9,1197,82.0,5,8837.036325850475,3837.08
5509,Renault KWID RXL,2016,26000,3,0,1,25.17,799,53.3,5,4839.12,3116.1
5510,Tata Indigo CS eGLX BS IV,2012,30000,3,0,2,15.64,1193,64.08,5,7296.213711487358,2810.6
5511,Ford Figo Diesel Titanium,2014,74624,4,0,1,20.0,1399,68.05,5,13441.16104257836,6904.3
5512,Porsche Cayenne 2009-2014 Diesel,2015,47877,4,1,1,15.15,2967,240.0,5,91527.84996333774,58924.84
5513,Maruti Alto K10 VXI,2016,35000,3,0,1,24.07,998,67.1,5,5181.280000000001,3666.0
5514,Volkswagen Vento 1.5 TDI Highline,2015,52123,4,0,1,20.34,1498,103.2,5,16834.639419449508,9165.0
5515,Mahindra Scorpio 2.6 SLX CRDe,2005,90000,4,0,1,10.5,2179,120.0,8,7846.507502331328,3177.2000000000003
5516,BMW X3 xDrive 20d Luxury Line,2018,1400,4,1,1,18.56,1995,190.0,5,86212.09999999999,74847.5
5517,Honda City 1.5 V MT,2009,122000,3,0,2,17.0,1497,118.0,5,9497.388874863238,4277.0
5518,Mini Cooper 3 DOOR S,2016,21110,3,1,1,17.44,1998,189.08,4,47987.94,35376.9
5519,Mitsubishi Pajero Sport 4X4 AT,2015,78000,4,1,1,13.5,2477,175.56,6,30591.984190548766,18330.0
5520,Maruti Swift Dzire VDi,2012,72000,4,0,1,19.3,1248,73.9,5,10873.123351973165,5193.5
5521,Bentley Continental Flying Spur,2006,48000,3,1,1,8.6,5998,552.0,4,111301.74018099773,72098.0
5522,Maruti Ertiga VDI,2013,43486,4,0,1,20.77,1248,88.76,7,15183.758046917597,8065.2
5523,Toyota Innova 2.5 G4 Diesel 7-seater,2007,199000,4,0,2,12.8,2494,102.0,7,12615.720356312404,6354.400000000001
5524,Mercedes-Benz New C-Class C 200 Kompressor Elegance MT,2010,34000,3,0,1,11.7,1796,178.0,5,21420.421009815927,12220.0
5525,Mercedes-Benz New C-Class C 220 CDI BE Avantgare,2016,37944,4,1,1,14.84,2143,167.62,5,67278.23691348011,42770.0
5526,Ford Ecosport 1.5 DV5 MT Titanium Optional,2017,30000,4,0,1,22.7,1498,89.84,5,19127.530214632716,10692.5
5527,Toyota Etios Liva 1.2 G,2015,64005,3,0,1,17.71,1197,78.9,5,7833.02,5584.54
5528,Hyundai i10 Magna 1.2,2012,62000,3,0,1,20.36,1197,78.9,5,7663.0762387166715,3055.0
5530,Land Rover Freelander 2 SE,2014,59885,4,1,1,12.39,2179,147.51,5,39965.32176125772,24574.42
5531,Toyota Innova 2.5 V Diesel 8-seater,2011,144471,4,0,1,12.8,2494,102.0,8,17384.93321029348,9531.6
5532,Hyundai i20 1.2 Magna,2011,63991,3,0,1,18.5,1197,80.0,5,9699.16326483936,4411.42
5534,Nissan Micra XV CVT,2015,34895,3,1,1,19.15,1198,75.94,5,11572.34,5621.2
5535,BMW X6 xDrive 40d M Sport,2015,97003,4,1,1,15.87,2993,308.43,5,158993.86872080847,103870.0
5536,Honda City 1.5 V AT,2015,45000,3,1,1,16.8,1497,118.0,5,12707.435988119732,6415.5
5537,Honda Amaze E i-Dtech,2013,45000,4,0,2,25.8,1498,98.6,5,9130.526347633924,4032.6
5538,Toyota Fortuner 3.0 Diesel,2013,100000,4,0,2,11.5,2982,171.0,7,35636.343939951825,21690.5
5539,Land Rover Discovery Sport SD4 HSE Luxury,2016,70000,4,1,1,12.97,2179,187.7,5,67278.23691348011,42770.0
5540,Hyundai Creta 1.6 CRDi SX,2016,37023,4,0,1,19.67,1582,126.2,5,27638.74084635279,16362.58
5541,Chevrolet Beat Diesel LT,2012,81000,4,0,1,25.44,936,56.3,5,7663.0762387166715,3055.0
5542,Toyota Innova Crysta 2.8 GX AT,2017,20789,4,1,1,11.36,2755,171.5,7,25344.28,22435.92
5543,Maruti Swift Dzire VDI,2015,68310,4,0,1,23.4,1248,74.0,5,13991.454833422331,7270.900000000001
5544,Hyundai Creta 1.6 CRDi SX Option,2015,47250,4,0,2,19.67,1582,126.2,5,23254.733645962497,13442.0
5545,Land Rover Range Rover Sport SE,2014,47000,4,1,2,12.65,2993,255.0,5,169858.0,79124.5
5546,Honda Amaze VX i-DTEC,2017,128000,4,0,1,25.8,1498,98.6,5,14633.464256073627,7698.599999999999
5547,Hyundai Creta 1.6 SX Plus Dual Tone Petrol,2017,17702,3,0,1,15.29,1591,121.3,5,24978.987523940268,14590.68
5548,Volkswagen Vento Sport 1.2 TSI AT,2014,34987,3,1,1,18.19,1197,103.5,5,13991.454833422331,7270.900000000001
5549,Honda City i DTec VX,2017,37000,4,0,1,26.0,1498,98.6,5,23254.733645962497,13442.0
5550,Hyundai Creta 1.6 SX Plus Dual Tone Petrol,2017,38271,3,0,1,15.29,1591,121.3,5,26061.231979266744,15311.66
5551,Ford Figo Diesel Titanium,2012,32510,4,0,2,20.0,1399,68.0,5,9955.96703389988,4582.5
5552,BMW 5 Series 2013-2017 530d M Sport,2014,88000,4,1,1,14.69,2993,258.0,5,52603.73582430757,32994.0
5553,Mitsubishi Pajero 2.8 SFX 7Str,2012,116000,4,0,1,10.5,2835,107.2,6,21328.7053780086,12158.9
5554,Renault Duster 85PS Diesel RxL Option,2013,156000,4,0,1,19.87,1461,83.8,5,10781.407720165837,5132.400000000001
5555,Maruti Ritz VXI,2010,75319,3,0,2,21.1,1197,85.8,5,6745.919920643388,2444.0
5556,Hyundai Grand i10 Sportz,2013,28000,3,0,1,18.9,1197,82.0,5,9038.810715826598,3971.5
5557,Mercedes-Benz GLA Class 200 CDI SPORT,2017,16500,4,1,1,17.9,2143,136.0,5,65443.92427733355,41548.0
5558,BMW 5 Series 520d Luxury Line,2016,75637,4,1,1,22.48,1995,190.0,5,87764.04,37112.14
5559,Hyundai Creta 1.6 SX Plus Petrol Automatic,2018,32854,3,1,1,13.0,1591,121.3,5,26189.633863797,15397.199999999999
5560,Renault KWID RXT Optional,2019,6568,3,0,1,25.17,799,53.3,5,5841.16,6219.98
5561,Audi A4 3.0 TDI Quattro,2014,30000,4,1,1,14.94,2967,241.4,5,48017.95423394116,29939.0
5562,Maruti Ciaz VDI SHVS,2018,17804,4,0,2,28.09,1248,88.5,5,17696.766358438395,9739.34
5563,Honda Jazz S,2011,69768,3,0,1,16.0,1198,90.0,5,8396.801293175298,3543.7999999999997
5564,BMW 3 Series 320d Luxury Line,2016,62404,4,1,1,22.69,1995,190.0,5,66513.46,26065.26
5565,Hyundai Verna SX CRDi AT,2012,97000,4,1,2,19.08,1582,126.32,5,15000.326783302942,7943.0
5566,Hyundai Creta 1.4 CRDi S Plus,2016,55687,4,0,1,21.38,1396,88.7,5,25364.19317753105,14847.300000000001
5567,Volkswagen Vento 2013-2015 1.6 Comfortline,2014,17000,3,0,1,15.04,1598,103.2,5,10873.123351973165,5193.5
5568,BMW 3 Series Luxury Line,2017,34232,4,1,1,21.76,1995,190.0,5,67295.54,43796.48
